solution_id,source_id,ra,dec,parallax,bp_rp,phot_g_mean_mag,original_ext_source_id,clean_tmass_psc_xsc_oid,clean_tmass_psc_xsc_oid,ph_qual
1636148068921376768,4087826727030508288,288.99884676222524,-16.88842130042207,1.7902915474334646,0.62738323,11.766926,19155971-1653182,235384288,235384288,AAA
1636148068921376768,4087826727031631872,289.0108228465688,-16.88724099815923,0.2586527567259761,1.4848185,13.745133,19160259-1653140,235388778,235388778,AAA
1636148068921376768,4087826761390246272,289.02180624371533,-16.88237979645356,3.2837028402317823,0.79772663,11.446689,19160523-1652561,235407620,235407620,AAA
1636148068921376768,4088031034346923520,288.40607864788876,-16.51293695295107,1.907263045727949,0.99485016,13.880655,19133746-1630466,236801274,236801274,AAA
1636148068921376768,4087827448586169472,288.94965159784033,-16.867581152665814,0.970680156706673,0.90895367,13.81405,19154791-1652032,235463103,235463103,AAA
1636148068921376768,4087827727774691968,289.02057840214684,-16.842143407324112,1.0438491474718443,0.80655193,13.79728,19160492-1650316,235559143,235559143,AAA
1636148068921376768,4087827865213657600,288.9700038287059,-16.83548823852896,0.3769656380921456,2.1628475,10.916833,19155280-1650076,235584419,235584419,AAA
1636148068921376768,4087828170139518336,289.06400546335266,-16.86619194742091,0.35256845789469016,1.8235722,12.08289,19161536-1651582,235468371,235468371,AAA
1636148068921376768,4087828204499256192,289.07397180416035,-16.85323793606196,3.8036764586428937,0.9188776,12.103395,19161775-1651115,235517580,235517580,AAA
1636148068921376768,4087828307579666304,289.0913704600544,-16.84226635003527,0.4094220541458301,1.1512461,13.791136,19162191-1650322,235558596,235558596,AAA
1636148068921376768,4087828341938207872,289.09238408931196,-16.829869129662985,0.21314044289085193,2.268468,12.295638,19162216-1649473,235605478,235605478,AAA
1636148068921376768,4087828449329195392,289.0368635377294,-16.836889153565778,0.17437971247839593,3.5112123,11.364503,19160884-1650126,235579214,235579214,AAA
1636148068921376768,4087828552408891904,289.08734964177734,-16.817477482477436,0.13533004128063736,1.4314547,13.940834,19162096-1649027,235652149,235652149,AAA
1636148068921376768,4087828616817354240,289.0662940142122,-16.811358624352135,1.3267346559863378,1.0139828,13.439191,19161590-1648405,235675431,235675431,AAA
1636148068921376768,4088031549743083904,288.33571017576656,-16.500600983686823,2.4528531733338177,0.6963272,11.717606,19132056-1630021,236847885,236847885,AAA
1636148068921376768,4087828861646219136,289.1303290460452,-16.799927678343312,0.5286113254081602,1.2766504,13.151776,19163128-1647596,235718490,235718490,AAA
1636148068921376768,4087829067804973440,289.1141078315696,-16.79746581886266,0.17986986582863437,1.6028509,13.200883,19162738-1647508,235727843,235727843,AAA
1636148068921376768,4088031751595084032,288.34946890795067,-16.4790874727997,0.5870055683517101,1.3521252,12.23996,19132386-1628445,236929179,236929179,AAA
1636148068921376768,4087830098597114112,289.0318774053815,-16.76336774070273,1.018523261375809,0.71724796,13.31837,19160764-1645479,235857045,235857045,AAA
1636148068921376768,4088032099498887296,288.37742143680435,-16.47375554851465,0.6607909539821148,0.81593704,13.697434,19133058-1628256,236949111,236949111,AAA
1636148068921376768,4087830373474574720,288.8746039860433,-16.86027107401262,1.0612678513071083,0.8921356,13.871118,19152990-1651368,235490933,235490933,AAA
1636148068921376768,4087830369162773632,288.88851447914277,-16.859257137302478,6.912141652588084,0.6093159,8.93735,19153326-1651328,235495156,235495156,AAA
1636148068921376768,4087830712761366016,288.88781624451724,-16.832823385159482,1.0919889432967538,0.8977623,13.760552,19153307-1649581,235594281,235594281,AAA
1636148068921376768,4088032374376836864,288.35935149984493,-16.452483071346453,0.243734804065953,1.4047298,13.609501,19132624-1627088,237029244,237029244,AAA
1636148068921376768,4087831095030363776,288.96846246343796,-16.791558206891548,0.5144357748870723,1.3307095,11.978374,19155243-1647296,235750365,235750365,AAA
1636148068921376768,4088032408736596736,288.3334627390068,-16.453858964987297,0.23038308083300485,1.1888313,13.789717,19132002-1627138,237024162,237024162,AAA
1636148068921376768,4087831198108299648,288.9086203228594,-16.808953227129418,0.3034797836315654,1.3500032,13.887734,19153807-1648321,235684258,235684258,AAA
1636148068921376768,4087831228156229376,288.91623413069686,-16.795572417798464,0.1653055500538338,1.7614746,12.799656,19153989-1647439,235735165,235735165,AAA
1636148068921376768,4087831228157491584,288.91988102575544,-16.79818532172627,2.8223083482755187,1.1108608,13.646149,19154076-1647530,235725403,235725403,AAA
1636148068921376768,4087831232468038656,288.925520410916,-16.79229676388357,1.543256049999437,0.91694546,13.461578,19154212-1647322,235747648,235747648,AAA
1636148068921376768,4087831232468041344,288.917748613348,-16.78477726326844,0.7656167005887005,1.4148626,12.12879,19154025-1647050,235776091,235776091,AAA
1636148068921376768,4087831468674399104,288.84902593297505,-16.823769708892705,2.790907401960273,1.1360664,13.059832,19152375-1649254,235628568,235628568,AAA
1636148068921376768,4088032546175555072,288.3531651444367,-16.432227427775736,1.1009508446230782,0.9097395,13.76298,19132476-1625560,237105773,237105773,AAA
